date,btc_price_usd_open,btc_price_usd_high,btc_price_usd_low,btc_price_usd_close,btc_open_interest,btc_funding_rates,eth_price_usd_open,eth_price_usd_high,eth_price_usd_low,eth_price_usd_close,eth_open_interest,eth_funding_rates,btc_mpi,btc_estimated_leverage_ratio,btc_stablecoin_supply_ratio,btc_reserve,btc_reserve_usd,btc_netflow_total,eth_reserve,eth_reserve_usd,eth_netflow_total
5/13/2020,8807.613333,9410,8792.99,9314.723333,1221001167,-0.00077256,193.5968889,201.41,188.57,193.6004931,123173382.9,0.00283172,-0.382306264,0.12601753,21.01231876,2772729.566,25827208787,-8869.655334,26158661.53,5064329770,-30676.82814
5/12/2020,8561.67,8978.26,8528.78,8813.296667,1085319709,0.00086481,189.4307646,192.42,186.18,189.4329814,116956804.4,-0.00413672,-0.611147771,0.11746237,19.95590758,2781599.222,24515059147,-18567.09468,26189338.36,4961124446,-377.3430945
5/11/2020,8775.725,9168,7588,8569.01,1053818766,-0.00105175,186.9946007,194.85,177.1,186.9909909,118466466.3,0.01144144,-0.188292896,0.11542937,19.36747435,2800166.316,23994653165,-13820.54183,26189715.7,4897240891,-56252.60323
5/10/2020,9550.735,9574.83,8006,8723.385,1071342276,-0.01467086,188.617291,210.5,181,188.5775884,119563422.4,-0.01161761,-0.74973524,0.11524222,19.67246598,2813986.858,24547490747,-9041.749539,26245968.31,4949401408,-11594.97089
5/9/2020,9783.095,9914.25,9500.4,9536.5,1425877730,0.01447171,212.0778738,215.1,209,212.0703761,147597146.1,0.01552544,0.494365922,0.14118845,21.44322392,2823028.608,26921812316,-1346.360207,26257563.28,5568451319,23599.48153
5/8/2020,9978.155,10035.96,9695.2,9812.755,1371865349,0.00638297,212.0732527,219.41,208.14,212.0637929,152278681.3,0.03104145,1.595732706,0.1322551,22.06010634,2824374.968,27714899587,7819.614592,26233963.79,5563273866,10152.90216
5/7/2020,9110.87,10067,9021,9976.85,1299986085,-0.00284479,207.01128,216.45,197,207.0056065,140826733.9,0.01242233,0.993577226,0.12243823,22.52400074,2816555.353,28100350275,5458.06376,26223810.89,5428475878,182843.419
5/6/2020,9021.875,9395,8906.21,9155.71,1211737704,-0.00177334,206.8053267,211.75,199.15,206.7942079,130743499.4,0.01827017,0.550994833,0.12360268,20.81902051,2811097.289,25737591564,-1018.238866,26040967.47,5385121240,-7153.508578
5/5/2020,8859.235,9118.58,8760,9017.315,1106183124,-0.002693,205.3183492,212.65,198.95,205.3162365,127614372.2,0.01419128,-0.328550081,0.11409141,20.59663102,2812115.528,25357731535,-1304.3993,26048120.98,5348102167,-63456.14002
5/4/2020,8895.325,8950,8522,8851.28,1083664847,-0.00173932,203.5693446,215.42,198.95,203.5663246,131059865.3,0.00032156,0.170574899,0.11396423,20.27642264,2813419.928,24902367536,-3223.677417,26111577.12,5315437785,-21875.16322
5/3/2020,8946.19,9200,8712,8890.88,1093809992,0.00987566,212.9993171,219.85,212.08,212.9958356,136636920.4,0.02071067,0.072986075,0.11469005,20.40002283,2816643.605,25042440295,3584.314079,26133452.29,5566316507,-33376.57455
5/2/2020,8816.34,9010,8753,8942.575,1056796727,0.00729994,212.8416066,216.1,211.05,212.8415034,138077890.6,0.01701067,0.540901357,0.1104436,20.52872266,2813059.291,25155993688,755.7333095,26166828.86,5569387193,42698.52427
5/1/2020,8649.1,9059.18,8613.56,8827.18,1031768617,0.00981762,211.634562,217.8,205.91,211.6358375,129985180.7,0.01616228,-0.231287119,0.10941302,20.25270962,2812303.558,24824709718,9868.418908,26124130.34,5528802204,-44334.07811
4/30/2020,8774.385,9460,8347,8620.4,964050596.3,0.01693663,213.1036189,228.4,206.8,213.0930339,133281895.6,0.01497445,2.024327265,0.10462215,19.73061613,2802435.139,24158111870,-2097.560246,26168464.41,5576317475,70252.26144
4/29/2020,7754.645,8952.89,7710.05,8749.935,1019065338,0.00360781,206.8088907,220,195.79,206.8166534,162514880.9,0.01972339,-0.595450233,0.10961145,20.06324102,2804532.699,24539478821,-7484.036824,26098212.15,5397544898,-43814.44585
4/28/2020,7764.035,7780,7659.12,7742.44,1015001332,0.00019637,195.6611954,198.85,194.6,195.6603111,135237727.7,0.00368983,-0.495825651,0.12528386,17.93880972,2812016.736,21771870856,-7612.762814,26142026.6,5114957056,-2791.54332
4/27/2020,7702.663427,7792.02,7631.11,7702.758154,981365458.3,-0.00524028,195.3868185,199.95,195,195.3857333,132169969.5,0.000381,0.071873544,0.12135162,18.09019406,2819629.499,21718924111,-733.4083953,26144818.14,5108324465,29127.69282
4/26/2020,7536.015,7701,7480,7689.05,996704655.6,0.00035273,195.32875,200.5,193.71,195.3295492,136562276.2,0.00765245,-0.905434637,0.12431614,17.98622607,2820362.907,21685911410,-6837.355125,26115690.45,5101166043,-24526.0366
4/25/2020,7508.823171,7705,7440.5525,7539.985,982841310.5,0.00137884,192.6419782,198.85,187.25,192.6364587,134126125.5,0.02197067,0.067714159,0.12427116,17.66775227,2827200.262,21317047568,631.9441639,26140216.49,5035558734,-42597.18501
4/24/2020,7481.1725,7608.4525,7400.4325,7506.873922,953172885.4,0.00806022,187.7413402,191,183.93,187.7342278,121636495.2,0.01830833,-0.101297161,0.12105208,17.59759474,2826568.318,21218691994,-4311.216186,26182813.67,4915410305,-132889.3814
4/23/2020,7140.0625,7696.3675,7038.6175,7485.3325,972359619.9,0.00166323,184.7789659,195.7,178.5,184.7732761,126732804.1,0.02090972,1.090910198,0.12371914,17.54592927,2830879.534,21190074580,10787.25205,26315703.05,4862438666,25198.02585
4/22/2020,6842.0025,7160.094612,6823.7025,7132.61,1080398113,-0.01708769,177.3326937,184.7,170.11,177.3392276,116753293,0.00628044,0.373417263,0.14483278,16.89843612,2820092.282,20114618412,-7987.689476,26290505.03,4662337854,-1001.090653
4/21/2020,6827.238292,6948.475,6779.1575,6851.115,1047793110,-0.01834991,171.7627908,175.25,168.68,171.7659354,107195474.8,-0.00171978,-0.534792696,0.14517286,16.41691571,2828079.972,19375501114,-1875.943424,26291506.12,4515985140,216295.6602
4/20/2020,7124.032958,7221.05,6757.605,6838.266201,1041434382,-0.0155373,178.8470486,186.76,166.13,178.8428067,117812018.5,0.00768967,-0.58326936,0.1439803,16.57167314,2829955.915,19351991883,-8869.348108,26075210.46,4663363823,-71566.30272
4/19/2020,7271.38,7272.725,7066.61,7127.53,996600323.7,-0.01100133,182.8720128,188.72,176.73,182.8671271,121279078.2,0.002642,-0.980446884,0.13238105,17.44824412,2838825.263,20233812227,4060.372311,26146776.76,4781385949,-28331.51039
4/18/2020,7053.84,7297.65,7029.0325,7259.359548,1018886284,-0.00925898,178.0009137,189.89,170.61,178.0068119,125037534.8,0.01657689,-0.357919391,0.13362013,17.80658398,2834764.891,20578577576,61.11208446,26175108.27,4659347574,-68027.20801
4/17/2020,7120.425857,7154.255,6999.51,7034.8625,978916764.3,-0.01017321,170.7602431,175.24,168.8,170.7577801,109303289.1,0.01352567,0.611333629,0.13231542,17.26082512,2834703.779,19941751311,-9496.944839,26243135.48,4481219558,-39831.98238
4/16/2020,6581.6325,7204.0425,6483.2075,7111.96,971195388.3,-0.01448772,165.3372007,175.41,148.28,165.3461646,105530443.4,-0.00404933,0.487879055,0.12862351,17.59221533,2844200.724,20227841778,12366.55748,26282967.46,4345787863,103815.8362
4/15/2020,6860.97,6934.975,6609.485,6625.855126,1062730543,-0.0168791,157.9293275,161.42,152,157.9289358,98628696,0.00254583,0.224486163,0.15220406,16.48632519,2831834.166,18763322924,3395.619834,26179151.62,4134445557,-47738.43062
4/14/2020,6863.1175,6978.404848,6768.4825,6872.355,993710470,-0.0164701,158.3715971,162.26,155.51,158.372096,103225362.7,0.01323389,-0.556026878,0.13765955,17.2009982,2828438.546,19438033785,-5558.387634,26226890.05,4153607551,-41861.75105
4/13/2020,6862.0975,6907.88,6583.7575,6852.845,974593950.7,-0.03122684,154.0015912,159.47,150,154.0017136,91425653.6,-0.01055833,-0.695947404,0.13431903,17.49261927,2833996.934,19420941718,-9134.660662,26268751.81,4045432792,58524.53285
4/12/2020,6887.76,7191.0925,6791.253333,6902.282114,958151827.4,-0.0131097,159.7410239,165.84,155.03,159.7434715,97175449.14,-0.00055161,-1.054270254,0.13070797,17.79867094,2843131.595,19624096354,-2618.8657,26210227.27,4186912693,-73468.74014
4/11/2020,6888.12,6949.3225,6771.6175,6885.287558,991689825.9,-0.00586005,158.2254757,161.51,154.34,158.2287508,96044689.1,-0.006151,-0.804799295,0.1358761,17.85294332,2845750.46,19593810238,-7207.774745,26283696.01,4158836386,-53100.31799
4/10/2020,7293.035,7302.170499,6757.955,6871.185,968244555.9,-0.01747186,160.2002634,170.33,152.86,160.1953417,97412304.98,-0.01346633,-0.507133607,0.13255502,17.88733867,2852958.235,19603203830,-6049.357864,26336796.33,4219032088,17511.7405
4/9/2020,7338.3225,7373.93,7111.295,7291.34,931404991.8,-0.00449116,170.5944781,174.04,165.13,170.5965488,106276721,0.00312061,0.376043414,0.12059957,19.01549077,2859007.593,20845996422,-10663.76495,26319284.59,4489979118,-13642.57728
4/8/2020,7202.729582,7423.675,7157.395,7366.155,888267372.4,0.00738588,169.840817,174.62,163.61,169.846028,110727787.9,0.02181855,0.568911821,0.11285506,19.26524314,2869671.358,21138444020,-3487.627968,26332927.17,4472543085,36091.33611
4/7/2020,7315.8875,7458.15,7081.8375,7202.794582,890304760.3,-0.00110648,170.4648678,176.55,162.23,170.4652306,115934881.3,0.01024606,-0.38630986,0.11605195,18.86324574,2873158.986,20694773976,-367.1244737,26296835.83,4482696185,96573.88411
4/6/2020,6780.7175,7353.0425,6773.47,7342.6725,911682734.5,0.00278681,155.4014447,172.4,142.6,155.4106909,107202798.2,0.01686628,-0.420554158,0.11688674,19.31076636,2873526.11,21099361147,4487.297184,26200261.95,4071800811,-10946.37453
4/5/2020,6897.545064,6907.435,6683.08,6780.005,843987514,0.00478586,143.3718966,146.24,141.15,143.3728338,93913923.92,0.00484755,-0.938880784,0.11691679,17.94382425,2869038.813,19452097497,-4769.879857,26211208.32,3757975215,11258.0407
4/4/2020,6727.1425,6993.8,6656.2175,6871.28,847070137.5,-0.00316905,142.1608354,146.63,139.32,142.1625566,88194699.85,0.00431789,-0.756287387,0.11607362,18.18628707,2873808.693,19746744195,-1410.265784,26199950.28,3724651915,-11693.67354
4/3/2020,6787.777895,7046.6,6617.265,6737.9025,836256860.1,-0.00010738,142.4511997,146.96,138.05,142.4525733,97758822.57,0.00853056,-0.591006236,0.11656425,17.85773408,2875218.959,19372945010,-5917.488525,26211643.95,3733916131,-59762.47814
4/2/2020,6715.76,7258.4875,6580.335,6812.413333,812921831,0.00416465,138.7973524,150.7,135.51,138.8027353,94016185.49,0.01869467,0.105844945,0.11221219,18.10406194,2881136.447,19627492348,4898.73701,26271406.43,3646543073,52213.52896
4/1/2020,6429.98458,6710.005,6163.565,6656.015,878453260.8,-0.02377381,131.8432299,137.63,128.63,131.8447314,87511744.23,0.000796,-0.551601161,0.12278673,17.91337837,2876237.71,19144281343,252.6383911,26219192.9,3456862446,3186.0303
3/31/2020,6399.263932,6525.6525,6343.6475,6421.425,841958958,-0.01125012,132.7395743,135.5,130.38,132.7390792,86935039.98,-0.00836717,-0.282529087,0.12176725,17.58091302,2875985.072,18467922440,-5073.206022,26216006.87,3479888612,-17292.47762
3/30/2020,5905.6625,6622.475,5860.915,6402.41,789479562.2,-0.01625469,130.8950955,135.52,124.45,130.903394,81811681.67,-0.0061495,0.314268223,0.11426336,17.64765335,2881058.278,18445716328,-63.95479543,26233299.35,3434027921,5700.865947
3/29/2020,6266.95,6276.765,5874.915,5881.415,816793112.1,-0.01408751,128.4736577,132.19,124.31,128.4715707,77165432.26,-0.01653672,-0.8491098,0.12843801,16.42272391,2881122.233,16945075516,3735.55631,26227598.48,3369500773,-14193.62168
3/28/2020,6313.5475,6370.165,6035.8,6247.681453,754340356.7,-0.04908134,128.7673075,133.3,125.58,128.7669492,84000252.01,-0.07615894,-0.011795636,0.11182403,17.42744131,2877386.676,17976995370,-6269.983572,26241792.11,3379075512,-7908.416203
3/27/2020,6763.369395,6863.2475,6268.1825,6369.4675,695496791.1,-0.01488459,136.9875934,142.08,129.82,136.983664,86478764.96,-0.00751728,-0.635122788,0.10063409,17.83554836,2883656.66,18367357376,-3820.95422,26249700.52,3595780156,-86025.2565
3/26/2020,6743.4775,6789.8,6517.7825,6753.61,686246280.6,-0.01160324,135.6384846,140.03,133.81,135.6424259,83658017.61,-0.00270633,-0.18666811,0.09395784,19.12173538,2887477.614,19500897689,1108.643385,26335725.78,3572241732,-39091.89702
3/25/2020,6732.2175,6973.5675,6453.175,6687.4525,677710926,-0.02443272,136.8742866,143.43,132.69,136.8755927,78458749.72,-0.00656639,-1.192125934,0.09346143,19.08093646,2886368.971,19302455389,-13693.2126,26374817.68,3610068802,-85878.38296
3/24/2020,6571.0125,6853.525,6399.925,6758.734361,656309234.5,-0.01465414,137.3605574,144.19,132.88,137.3649011,79723646.34,0.00807078,0.245148161,0.08838958,19.67065846,2900062.183,19600749928,-12048.37332,26460696.06,3634770897,184530.135
3/23/2020,5789.555,6621.016479,5683.275,6492.53,667208963.6,-0.01965428,127.5843687,138.24,120.58,127.5905745,67687787.92,-0.01499883,-1.112099521,0.09337752,19.37254384,2912110.557,18906965152,-4429.443557,26276165.92,3352591105,65974.50266
3/22/2020,6166.48,6412.1225,5762.848601,5821.2725,732163065.2,-0.0190644,130.0838068,137.35,121.62,130.0768803,83159402.37,0.00560789,-1.231492991,0.11414909,17.55195559,2916540,16977974098,2650.945845,26210191.42,3409339931,-16198.32166
3/21/2020,6212.999925,6465.215,5860.855,6196.83,671738524.1,-0.01737885,131.9600082,138.33,126.03,131.9600747,73874650.02,0.00711972,-1.253803678,0.09589293,18.68687124,2913889.054,18056875109,-9873.866186,26226389.74,3460836350,2670.394451
3/20/2020,6212.04,6933.3025,5690.846813,6209,647987312.6,-0.02066905,138.2780556,153.72,115,138.2848783,79608696.84,0.01606694,0.782308492,0.09212252,18.7349366,2923762.921,18153643974,441.8577637,26223719.35,3626343839,-75584.90177
3/19/2020,5424.778835,6422.3675,5260.076667,6178.606667,691082734.4,-0.03654021,126.200914,143.34,115.6,126.2118339,72536371.67,-0.00153661,-0.867732727,0.09966581,18.85288284,2923321.063,18062051007,-20164.56926,26299304.25,3319283419,-9453.262469
3/18/2020,5360.135,5448.5725,5021.2575,5405.6825,656789108.1,-0.04310774,115.1607006,119.07,110.57,115.1642096,65524762.94,-0.02677328,-1.021370043,0.10701111,16.94978543,2943485.632,15911548770,-17126.3948,26308757.51,3029827264,-22262.33127
3/17/2020,5075.02,5543.735,4941.6525,5339.3525,640541763.6,-0.05506965,116.9218156,122,110.14,116.9233115,68219090.41,-0.03303483,-0.532197701,0.10487783,17.09096092,2960612.027,15807751227,-2839.210632,26331019.84,3078710035,264368.268
3/16/2020,5342.965,5359.93,4444.4225,5041.85,630565533.6,-0.10007456,112.9626171,124.5,101.11,112.9547064,71904660.62,-0.016082,0.201917499,0.10712873,16.51563036,2963451.237,14941276622,-18419.68371,26066651.58,2944350977,180770.0895
3/15/2020,5190.3275,5978.55,5111.14,5358.3275,659870331.7,-0.0277532,123.9017106,134.69,121.04,123.898814,71618217.4,0.01451917,-1.18535781,0.10388201,17.84824156,2981870.921,15977840958,-1837.641408,25885881.49,3207230016,80164.42692
3/14/2020,5575.3525,5657.04,5065.2825,5184.3625,672822276.1,-0.16253964,129.0663528,135.5282049,121.61,129.0597717,65524183.66,-0.09168234,-1.092605944,0.10797887,17.25538861,2983708.563,15468626783,-13735.14935,25805717.06,3330479952,87491.54148
3/13/2020,4960.0575,5979.9325,3891.4575,5611.35,736071577,-0.25696731,124.4079515,145.1,91.16,124.4178055,61615447.05,-0.21409528,0.751160322,0.10884932,18.89800203,2997443.712,16819705773,11119.90223,25718225.52,3199805179,24423.99688
3/12/2020,7964.0475,7977.533333,4636.265,4852.5075,716669748,-0.10845056,154.8654606,196.37,105.02,154.8039242,130115146.5,-0.01084611,0.42215704,0.11809023,16.49376849,2986323.81,14491158684,37962.66605,25693801.52,3977501304,509327.7101
3/11/2020,7890.265,7995.2425,7603.5175,7946.3675,1273257945,0.00576224,196.1224873,203.689751,183,196.122651,186102169.7,0.01133911,-0.948020702,0.1373569,27.2584934,2948361.144,23428761170,4666.443651,25184473.81,4939245767,133536.1609
3/10/2020,7951.285,8159.685,7748.71,7894.0525,1292002018,0.00251172,201.9019704,207,197.85,201.9041907,198428791.9,0.02482139,0.593568029,0.13942303,27.41209704,2943694.7,23237680506,1216.122078,25050937.65,5057889292,16552.59819
3/9/2020,8071.66,8179.96646,7649.3525,7939.8725,1285796482,0.00409851,201.025615,209.53,191.43,201.0298308,204562145.2,0.02201644,-0.91222299,0.1383632,27.58850977,2942478.578,23362904743,16795.30595,25034385.05,5032658190,101978.4706
3/8/2020,8887.3425,8899.4325,8012.125,8045.019322,1418595573,0.01099294,223.5163542,238.1903678,196.01,223.4973406,229430541.5,0.01362528,-1.11588768,0.15136955,28.15408272,2925683.272,23537178454,1961.032811,24932406.58,5572326567,-79233.78944
3/7/2020,9158.995,9211.0425,8861.5725,8902.803333,1528767851,0.01292125,243.1027359,252.99,237,243.0978458,262748514.6,0.01452811,-0.668510457,0.1480881,31.27460288,2923722.239,26029324096,1421.790166,25011640.37,6080275894,-20292.90554
3/6/2020,9056.412531,9181.695,9001.1375,9157.48,1499556185,0.01146726,236.1092938,246.27,228.02,236.1179725,258557945.4,0.01834461,-0.128726123,0.14118953,32.24563512,2922300.449,26760907915,-7183.935377,25031933.28,5910489333,-2399.10504
3/5/2020,8768.965,9172.54,8763.3825,9069.25,1481944066,0.00884375,229.9959912,235.0986718,224.23,229.9987961,240893550.5,0.02390233,-0.178624059,0.14023596,32.08876667,2929484.384,26568226253,-7141.645503,25034332.38,5757866310,38241.29021
3/4/2020,8782.01,8855.496667,8682.2425,8766.03,1429726196,0.0086736,224.6025044,229.42,220.66,224.605397,212744014.9,0.00981517,-0.555240648,0.13897483,31.19181014,2936626.03,25742551876,-9540.037137,24996091.09,5614256963,-111799.7644
3/3/2020,8923.2725,8927.1325,8669.7725,8765.22,1433839068,0.00634118,227.1525209,233.59,220.5,227.1523012,206967584.2,0.01633067,-0.639035715,0.13875063,31.2196754,2946166.067,25823793734,-6341.933955,25107890.86,5703315187,-31800.00628
3/2/2020,8531.325,8973.0525,8500.52454,8920.4425,1454580764,0.0112759,225.7401589,235.52,216.66,225.746672,204566638.9,0.0228265,0.015222202,0.13703582,31.84953382,2952508.001,26337677853,3470.073822,25139690.86,5675201547,75559.28819
3/1/2020,8533.61,8752.4925,8420.675,8543.683333,1473607934,0.01305995,220.0448088,228.5,213.21,220.0427055,204413330.6,0.02528767,-0.883149724,0.14332416,30.48667489,2949037.927,25195646187,-305.2403411,25064131.57,5515179322,-34562.27348
2/29/2020,8708.5275,8803.133333,8533.1925,8534.8975,1445310346,0.02352728,226.4988066,233.5,218.01,226.4966608,211412226.1,0.02994928,-0.186346296,0.14090864,30.47004672,2949343.167,25172341627,-1416.590022,25098693.85,5684770346,232.3920891
2/28/2020,8819.577788,8900.575,8443.062324,8712.175,1477555713,0.01606082,225.398437,234.92,213.68,225.3930284,218860497.8,0.0247105,-0.467029286,0.1408881,31.10534703,2950759.757,25707535390,-4270.786842,25098461.46,5657018235,36752.04059
2/27/2020,8788.375,8971.9225,8530.6,8816.42,1493845516,0.00525115,226.6446633,238.3,210,226.6427546,226150245.9,0.02145439,-0.619668204,0.14063566,31.59133822,2955030.544,26052790392,-6122.420188,25061709.41,5680054858,67400.77727
2/26/2020,9314.1425,9373.635,8642.1,8794.636293,1608141684,0.04215546,234.3855851,250.66,218,234.3747428,243902166.3,0.05494556,-0.218305551,0.14988163,31.48177359,2961152.965,26042263330,1824.175719,24994308.64,5858034659,60922.69442
2/25/2020,9662.83,9675.96,9246.4275,9315.4525,1703997357,0.02785643,256.7198568,266.3679666,246.57,256.7119865,236851702.8,0.02433855,-0.486939142,0.15164147,33.36490325,2959328.789,27567486764,-2891.523819,24933385.94,6400699036,-2101.667495
2/24/2020,9964.975,10016.2,9483.35,9663.41,1704196521,0.02536435,267.6137569,278.26,257.31,267.60384,269602580.3,0.03004994,0.218282938,0.14651931,34.64634327,2962220.313,28625149391,-2990.874185,24935487.61,6672832238,-30558.05984
2/23/2020,9660.693333,10009.665,9659.163333,9963.63,1615515599,0.02360206,269.6320332,276.58,261.08,269.6371087,281988378.2,0.04009389,-0.047503881,0.13433182,35.72618226,2965211.187,29544267137,-4635.967095,24966045.67,6731772371,8656.537217
2/22/2020,9688.536667,9714.5425,9570.1925,9660.783333,1596825960,0.01216254,261.5827322,267,256,261.5782629,255037066.1,0.02607872,-0.641144642,0.13668308,34.7546369,2969847.154,28691049887,558.1086957,24957389.13,6528310497,-13332.34649
2/21/2020,9606.24,9761.286899,9561.6975,9688.736667,1569189073,0.00760632,262.3511277,268.48,254.41,262.3594675,264263716.8,0.01810433,0.038422328,0.13383814,34.72863721,2969289.045,28768659646,-6354.483359,24970721.48,6551305192,42637.03429
2/20/2020,9593.6575,9700.475,9384.4825,9607.705,1578818524,0.0106756,257.6740145,264.24,247.65,257.672742,254629597,0.02003661,-0.350812091,0.13519324,34.63363627,2975643.529,28589105208,-7857.924941,24928084.45,6423287872,-10115.02397
2/19/2020,10179.305,10286.26,9317.745,9599.8175,1582755916,0.03930853,278.0630251,287,250.5,278.053575,303681432.3,0.05736939,0.334713607,0.13537476,36.81895385,2983501.453,28641069465,-2038.395505,24938199.47,6934155518,6337.449346
2/18/2020,9709.175,10273.9375,9607.895,10178.91667,1760891724,0.02504567,272.1442398,286.49,258,272.1471628,289863913.5,0.05188667,-0.250577576,0.14541905,39.1881999,2985539.849,30389561328,-2143.338166,24931862.02,6785135511,29256.65487
2/17/2020,9919.48,9957.0475,9475.07,9702.26,1748777179,0.04205059,253.94501,268.99,242,253.9479423,276280563.4,0.0583295,0.327473805,0.15225748,37.50030847,2987683.187,28987279080,1669.375336,24902605.37,6323965392,104696.2383
2/16/2020,9905.56,10043.7625,9633.385,9926.5475,1710747052,0.02074346,263.2296301,274.03,237.07,263.2161623,278278087.2,0.05178728,-0.042406031,0.14629223,38.49888811,2986013.812,29640807939,272.2023774,24797909.13,6527210473,17498.3433
2/15/2020,10355.9225,10385.9825,9786.666667,9905.0525,1723370405,0.03598329,277.0952939,288.98,262.24,277.0910035,317375391.7,0.05544439,0.542777171,0.14838343,38.44899123,2985741.609,29573927393,191.1190674,24780410.78,6866428891,4374.38159
2/14/2020,10232.1734,10382.3575,10106.66667,10354.495,1759606415,0.06226692,272.2449963,287.71,259.99,272.2480974,326121228.8,0.08429895,0.285454282,0.14576602,40.16823738,2985550.49,30913867625,1497.736129,24776036.4,6745228771,35722.14137
2/13/2020,10341.765,10502.8775,10083.3,10234.6975,1752098300,0.0579088,267.81184,278,254.22,267.8039193,296324155.5,0.07518356,0.138855652,0.14775984,39.76796213,2984052.754,30540877264,3301.26358,24740314.26,6625553125,40441.48104
2/12/2020,10253.8225,10469.69,10242.5475,10338.13667,1705954648,0.07170229,255.4429179,275.88,236.69,255.4530411,286075715.4,0.08066261,0.252008345,0.14360158,40.4224603,2980751.491,30815416280,6877.49569,24699872.78,6309657616,51695.78454
2/11/2020,9851.355,10369.03333,9713.666667,10254.7975,1697114043,0.04847632,226.1039495,239.89,217.7,226.1151415,246693414.7,0.05862578,0.145478551,0.14550265,40.32582601,2973873.995,30496475609,8190.6178,24648177,5573326030,34286.97376
2/10/2020,10157.77895,10190.0425,9744.3425,9851.2275,1653580180,0.05935072,222.6260978,229.4,216.21,222.6224077,244643027.9,0.05564717,-0.300212109,0.14854127,38.95206953,2965683.377,29215621642,-6063.021289,24613890.02,5479603459,60855.69728
2/9/2020,9894.895,10171.645,9882.09,10157.03333,1695002363,0.0473195,227.2118981,230.8,222.64,227.2135394,250295408.2,0.0443355,-0.395556381,0.14866025,39.72683361,2971746.398,30184127228,4819.129383,24553034.32,5578781833,1829.134907
2/8/2020,9806.6475,9939.33,9661.1975,9895.7225,1627326787,0.03639176,222.9950014,228,213.62,222.996441,240829838.3,0.04292717,-0.196019311,0.1467543,38.85580652,2966927.269,29359888933,1152.708497,24551205.19,5474831380,34706.44955
2/7/2020,9760.0025,9874.65,9716.155,9806.22,1634595479,0.04079994,219.7511794,224.77,212.5957428,219.7548973,238059281,0.03756505,-0.240849204,0.14853067,38.55143236,2965774.561,29083037812,-567.0537239,24516498.74,5387620663,24961.73355
2/6/2020,9612.71,9858.14,9528.705,9759.576667,1606726844,0.06179492,209.7098575,216.4,201.14,209.7151219,236910459.4,0.05432428,1.212495479,0.14654201,38.30921028,2966341.614,28950238405,2777.861624,24491537.01,5136245669,-36060.1006
2/5/2020,9186.25,9751.64,9160.776667,9611.74,1639844092,0.03501908,196.0320679,207.99,187.72,196.0353115,218733397.2,0.03639228,0.652773272,0.1528299,37.95343532,2963563.753,28485004264,6461.655138,24527597.11,4808275140,64659.12772
2/4/2020,9290.46,9351.625,9090.64,9185.313333,1554351013,0.02122406,187.9505193,191.76,184.68,187.9502975,186745610.1,0.02363628,0.059550509,0.15271571,36.2037015,2957102.098,27161909325,4110.912956,24462937.98,4597816471,-5374.437172
2/3/2020,9332.95,9614.1325,9234.531274,9290.7575,1550461888,0.02751751,189.9902921,195.81,187.12,189.9881607,197842289.5,0.025341,-0.568574034,0.15078159,36.583391,2952991.185,27435524996,4449.593142,24468312.42,4648689672,-2710.014803
2/2/2020,9391.33,9480.525,9143.75,9330.565,1549220700,0.02651605,188.091448,193.95,180.07,188.093509,200999266.6,0.03752161,-0.455004981,0.14920351,36.73664569,2948541.591,27511558974,-131.4012958,24471022.43,4602840479,50995.28708
2/1/2020,9350.1975,9461.8525,9301.2175,9387.3475,1480867964,0.02098313,182.4358342,184.4648779,178.92,182.4359717,181542696.5,0.03461694,0.112549114,0.14138954,36.93024496,2948672.993,27680218047,987.4981552,24420027.14,4455091380,99586.99665
1/31/2020,9506.860404,9522.94,9206.45,9348.6425,1473667528,0.03210138,181.1157421,185.71,175.29,181.1151089,182522375.5,0.05255245,-0.306767628,0.1412316,36.80473276,2947685.495,27556857891,-5974.664493,24320440.15,4404799167,-33223.02317
1/30/2020,9294.7175,9566.9825,9146.9775,9505.315404,1495484474,0.03936929,177.1364868,187,171.04,177.1399985,176585832.5,0.0354375,-0.390213282,0.14071298,37.44652711,2953660.159,28075471410,-3538.25585,24353663.17,4314007859,21636.14231
1/29/2020,9388.763879,9439.5725,9245.166336,9294.03,1471989683,0.04647944,176.4279696,179,172.95,176.4292185,172717500.6,0.0431375,-0.132530926,0.14256033,36.63182225,2957198.415,27484290784,8521.124019,24332027.03,4292880514,6252.687608
1/28/2020,8901.844259,9409.11,8887.7425,9391.4025,1425800844,0.03707573,172.1884726,177.01,170.03,172.1914263,169206578.1,0.02564072,0.113869779,0.13692919,37.09623436,2948677.291,27692215282,11565.20133,24325774.34,4188689779,-26205.04789
1/27/2020,8607.5725,8991.465519,8560.4,8901.8325,1434491741,0.01475389,168.7940381,172.56,165.36,168.7963343,163926293.7,0.02517095,-0.849319929,0.14724279,35.21211571,2937112.09,26145679855,2061.997874,24351979.39,4110524853,-11844.38729
1/26/2020,8336.4025,8609.76,8290.01,8607.74,1337642967,0.01186927,163.3298261,169.394301,159.24,163.3343313,154688169.8,0.01632466,-0.348056193,0.14230414,34.03527458,2935050.092,25264148077,4949.519685,24363823.78,3979448864,2478.744869
1/25/2020,8435.1175,8439.455,8265.0425,8336.76,1248753106,0.00687723,160.1386128,162.79,157.79,160.1391558,147859447.8,0.01310056,-0.474312453,0.1365018,32.98539562,2930100.572,24427545245,-1777.769635,24361345.03,3901205228,-1108.788122
